highestBiostratigraphicZone	nomenclaturalStatus	associatedTaxa	latestEpochOrHighestSeries	informationWithheld	minimumDistanceAboveSurfaceInMeters	behavior	verbatimLongitude	countryCode	associatedSequences	habitat	islandGroup	nomenclaturalCode	earliestEonOrLowestEonothem	year	taxonID	continent	nameAccordingTo	latestEraOrHighestErathem	eventID	nameAccordingToID	decimalLongitude	identifiedBy	latestEonOrHighestEonothem	catalogNumber	eventRemarks	taxonRank	verbatimDepth	originalNameUsageID	rightsHolder	lowestBiostratigraphicZone	bibliographicCitation	island	associatedMedia	group	endDayOfYear	individualCount	occurrenceRemarks	disposition	collectionID	earliestPeriodOrLowestSystem	county	eventDate	earliestEpochOrLowestSeries	formation	references	language	decimalLatitude	startDayOfYear	fieldNotes	municipality	namePublishedInYear	associatedReferences	georeferenceVerificationStatus	datasetName	locality	identificationID	type	scientificNameID	verbatimLatitude	occurrenceID	verbatimTaxonRank	verbatimSRS	order	georeferenceProtocol	locationAccordingTo	originalNameUsage	geodeticDatum	infraspecificEpithet	establishmentMeans	parentNameUsage	taxonRemarks	footprintSRS	collectionCode	class	family	footprintWKT	georeferenceRemarks	lithostratigraphicTerms	geologicalContextID	dateIdentified	higherGeographyID	pointRadiusSpatialFit	dynamicProperties	verbatimLocality	modified	month	earliestEraOrLowestErathem	samplingProtocol	footprintSpatialFit	namePublishedIn	georeferenceSources	identificationRemarks	taxonConceptID	accessRights	lifeStage	acceptedNameUsage	verbatimEventDate	typeStatus	maximumDepthInMeters	preparations	georeferencedDate	institutionID	verbatimCoordinates	vernacularName	bed	minimumElevationInMeters	maximumElevationInMeters	rights	scientificName	identificationReferences	day	fieldNumber	parentNameUsageID	acceptedNameUsageID	identificationQualifier	dataGeneralizations	sex	previousIdentifications	georeferencedBy	latestPeriodOrHighestSystem	kingdom	basisOfRecord	verbatimCoordinateSystem	waterBody	phylum	ownerInstitutionCode	latestAgeOrHighestStage	occurrenceStatus	higherClassification	institutionCode	recordedBy	datasetID	individualID	samplingEffort	member	scientificNameAuthorship	locationID	higherGeography	genus	associatedOccurrences	verbatimElevation	maximumDistanceAboveSurfaceInMeters	minimumDepthInMeters	stateProvince	taxonomicStatus	specificEpithet	subgenus	coordinatePrecision	eventTime	country	coordinateUncertaintyInMeters	identificationVerificationStatus	otherCatalogNumbers	earliestAgeOrLowestStage	recordNumber	reproductiveCondition	locationRemarks	namePublishedInID
								US				ICZN		1948		North America						George, Sarah		1541		species									153	1	Habitat: needled littered floor, under forest; Collected in June 1948				Del Norte	1948-06-01				en		153							101 Hwy 5 mi. N Klamath		PhysicalObject			urn:catalog:CCBER:Mammals:1541			Soricomorpha						native				Mammals	Mammalia	Soricidae								total length in mm: 110	North America; United States; California; Del Norte County; 101 Hwy 5 mi. N Klamath	2013-12-24	6														Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Sorex trowbridgii		1						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Soricomorpha:Soricidae:Sorex	CCBER	Erickson, Mary							North America;United States;California;Del Norte County;;;;	Sorex					California		trowbridgii				United States					1216			
								US				ICZN		1953		North America								1542		species									213	1	Collected in August 1953				Santa Barbara	1953-08-01				en		213							Cuyama River		PhysicalObject			urn:catalog:CCBER:Mammals:1542			Chiroptera						native				Mammals	Mammalia	Vespertilionidae								total length in mm: 115	North America; United States; California; Santa Barbara County; Cuyama River	2013-12-24	8														Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Antrozous pallidus		1						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Chiroptera:Vespertilionidae:Antrozous	CCBER	Wilson, Harold							North America;United States;California;Santa Barbara County;;;;	Antrozous					California		pallidus				United States					115			
								US				ICZN		1931		North America								1543		species									152	1	Collected in June 1931				El Dorado	1931-06-01				en		152							Echo Lake		PhysicalObject			urn:catalog:CCBER:Mammals:1543			Rodentia						native				Mammals	Mammalia	Sciuridae									North America; United States; California; El Dorado County; Echo Lake	2013-12-24	6														Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Spermophilus lateralis		1						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Spermophilus	CCBER	Noble, E.							North America;United States;California;El Dorado County;;;;	Spermophilus					California		lateralis				United States								
								US				ICZN		1953		North America								1544		species									1	1	Collected in January 1953				Fresno	1953-01-01				en		1							Warthan Canyon		PhysicalObject			urn:catalog:CCBER:Mammals:1544			Rodentia						native				Mammals	Mammalia	Sciuridae								total length in mm: 251	North America; United States; California; Fresno County; Warthan Canyon	2013-12-24	1														Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Ammospermophilus nelsoni		1						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Ammospermophilus	CCBER	Wilson, Harold							North America;United States;California;Fresno County;;;;	Ammospermophilus					California		nelsoni				United States					78			
								US				ICZN		1962		North America								1545		species									121	1	Collected in May 1962				San Bernardino	1962-05-01				en		121							Newberry		PhysicalObject			urn:catalog:CCBER:Mammals:1545			Rodentia						native				Mammals	Mammalia	Sciuridae								total length in mm: 223	North America; United States; California; San Bernardino County; Newberry	2013-12-24	5									adult					Skull - 1								http://creativecommons.org/publicdomain/zero/1.0/	Spermophilus tereticaudus		1										Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Spermophilus	CCBER	Bennett, Jodi							North America;United States;California;San Bernardino County;;;;	Spermophilus					California		tereticaudus				United States					101			
								US				ICZN		1963		North America								2283		species									243	1					Mono	1963-08-31				en		243							1.5 mi. E. Mono Mills		PhysicalObject			urn:catalog:CCBER:Mammals:2283			Rodentia						native				Mammals	Mammalia	Sciuridae								total length in mm: 239	North America; United States; California; Mono County; 1.5 mi. E. Mono Mills	2013-12-24	8									adult					Skull - 1; Skin - 1							2408	http://creativecommons.org/publicdomain/zero/1.0/	Spermophilus lateralis		31						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Spermophilus	CCBER	Peirce, Richard							North America;United States;California;Mono County;;;;	Spermophilus		7900 ft			California		lateralis				United States					34			
								US				ICZN		1963		North America								2284		species									242	1					Mono	1963-08-30				en		242							1.5 mi. E. Mono Mills		PhysicalObject			urn:catalog:CCBER:Mammals:2284			Rodentia						native				Mammals	Mammalia	Sciuridae								total length in mm: 224	North America; United States; California; Mono County; 1.5 mi. E. Mono Mills	2013-12-24	8									adult					Skull - 1; Skin - 1							2408	http://creativecommons.org/publicdomain/zero/1.0/	Spermophilus lateralis		30						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Spermophilus	CCBER	Peirce, Richard							North America;United States;California;Mono County;;;;	Spermophilus		7900 ft			California		lateralis				United States					35			
								US				ICZN		1963		North America								2285		species									110	1					Kern	1963-04-20				en		110							Lower Jawbone Canyon, 11 mi. E Mojave		PhysicalObject			urn:catalog:CCBER:Mammals:2285			Rodentia						native				Mammals	Mammalia	Sciuridae								total length in mm: 208	North America; United States; California; Kern County; Lower Jawbone Canyon, 11 mi. E Mojave	2013-12-24	4									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Ammospermophilus leucurus		20						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Ammospermophilus	CCBER	MacLean, Steve							North America;United States;California;Kern County;;;;	Ammospermophilus					California		leucurus				United States					6			
								US				ICZN		1964		North America								2286		species									117	1					Kern	1964-04-26				en		117							12 mi. W of junction hwy. 6 and Jawbone Cyn. Ed., N. Mojave		PhysicalObject			urn:catalog:CCBER:Mammals:2286			Rodentia						native				Mammals	Mammalia	Sciuridae								total length in mm: 219	North America; United States; California; Kern County; 12 mi. W of junction hwy. 6 and Jawbone Cyn. Ed., N. Mojave	2013-12-24	4									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Ammospermophilus leucurus		26						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Ammospermophilus	CCBER								North America;United States;California;Kern County;;;;	Ammospermophilus					California		leucurus				United States								
								US				ICZN		1964		North America								2288		species									125	1	Trapped near old wood rat nest				Santa Barbara	1964-05-04				en		125							Santa Barbara, Mountain Dr.		PhysicalObject			urn:catalog:CCBER:Mammals:2288			Rodentia						native				Mammals	Mammalia	Sciuridae									North America; United States; California; Santa Barbara County; Santa Barbara, Mountain Dr.	2013-12-24	5									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Tamias merriami		4						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Tamias	CCBER	Parker, Judy							North America;United States;California;Santa Barbara County;;;;	Tamias					California		merriami				United States					15			
								US				ICZN		1964		North America								2289		species									125	1	Trapped				Santa Barbara	1964-05-04				en		125							Santa Barbara, 279 E Mountain Dr.		PhysicalObject			urn:catalog:CCBER:Mammals:2289			Rodentia						native				Mammals	Mammalia	Sciuridae									North America; United States; California; Santa Barbara County; Santa Barbara, 279 E Mountain Dr.	2013-12-24	5									adult					Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Tamias merriami		4						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Tamias	CCBER								North America;United States;California;Santa Barbara County;;;;	Tamias					California		merriami				United States								
								US				ICZN		1963		North America								2292		species									132	1					Santa Barbara	1963-05-12				en		132							Goleta, Hollister Ave		PhysicalObject			urn:catalog:CCBER:Mammals:2292			Carnivora						native				Mammals	Mammalia	Mustelidae									North America; United States; California; Santa Barbara County; Goleta, Hollister Ave	2013-12-24	5																						http://creativecommons.org/publicdomain/zero/1.0/	Mustela frenata		12						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Mustelidae:Mustela	CCBER	MacLean, Steve							North America;United States;California;Santa Barbara County;;;;	Mustela					California		frenata				United States								
								US				ICZN		1963		North America								2293		species									148	1	Collected by County trapper				Santa Barbara	1963-05-28				en		148							No data		PhysicalObject			urn:catalog:CCBER:Mammals:2293			Carnivora						native				Mammals	Mammalia	Mustelidae								total length in mm: 486	North America; United States; California; Santa Barbara County; No data	2013-12-24	5									adult					Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Mustela frenata		28						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Mustelidae:Mustela	CCBER								North America;United States;California;Santa Barbara County;;;;	Mustela					California		frenata				United States								
								US				ICZN		1962		North America								2294		species									152	1	Collected in June 1962				Ventura	1962-06-01				en		152							Fillmore		PhysicalObject			urn:catalog:CCBER:Mammals:2294			Rodentia						native				Mammals	Mammalia	Cricetidae								total length in mm: 301	North America; United States; California; Ventura County; Fillmore	2013-12-24	6									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Ondatra zibethicus		1						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Muridae:Ondatra	CCBER	Gerhart, Janet							North America;United States;California;Ventura County;;;;	Ondatra					California		zibethicus				United States					9			
								US				ICZN		1963		North America								2298		species									146	1					Santa Barbara	1963-05-26				en		146							Goleta, 742 Embarcadero del Norte		PhysicalObject			urn:catalog:CCBER:Mammals:2298			Rodentia						native				Mammals	Mammalia	Geomyidae								total length in mm: 230	North America; United States; California; Santa Barbara County; Goleta, 742 Embarcadero del Norte	2013-12-24	5									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Thomomys bottae		26						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Geomyidae:Thomomys	CCBER	Gerhart, Janet							North America;United States;California;Santa Barbara County;;;;	Thomomys					California		bottae				United States					14			
								US				ICZN		1963		North America								2299		species									146	1	Trapped on lawn				Santa Barbara	1963-05-26				en		146							Goleta, 742 Embarcadero del Norte		PhysicalObject			urn:catalog:CCBER:Mammals:2299			Rodentia						native				Mammals	Mammalia	Geomyidae								total length in mm: 122	North America; United States; California; Santa Barbara County; Goleta, 742 Embarcadero del Norte	2013-12-24	5									immature					Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Thomomys bottae		26						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Geomyidae:Thomomys	CCBER	Gerhart, Janet							North America;United States;California;Santa Barbara County;;;;	Thomomys					California		bottae				United States					15			
								US				ICZN		1964		North America								2300		species									58	1					Santa Barbara	1964-02-26				en		58							UCSB campus, old laundry area		PhysicalObject			urn:catalog:CCBER:Mammals:2300			Rodentia						native				Mammals	Mammalia	Geomyidae								total length in mm: 207	North America; United States; California; Santa Barbara County; UCSB campus, old laundry area	2013-12-24	2									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Thomomys bottae		26						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Geomyidae:Thomomys	CCBER	MacLean, Steve							North America;United States;California;Santa Barbara County;;;;	Thomomys					California		bottae				United States					193			
								US				ICZN		1963		North America						Panza, Robin		2301		species									166	1					San Bernardino	1963-06-15				en		166							Camp Wintaka, 3 mi. E Running Springs		PhysicalObject			urn:catalog:CCBER:Mammals:2301			Chiroptera						native				Mammals	Mammalia	Vespertilionidae									North America; United States; California; San Bernardino County; Camp Wintaka, 3 mi. E Running Springs	2013-12-24	6									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Myotis yumanensis		15						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Chiroptera:Vespertilionidae:Myotis	CCBER	Gerhart, Janet							North America;United States;California;San Bernardino County;;;;	Myotis					California		yumanensis				United States					18			
								US				ICZN		1963		North America								2302		species									1	1	Dead on road; Collected in 1963				Santa Barbara	1963-01-01				en		1							Hwy. 150 near Lake Cachuma		PhysicalObject			urn:catalog:CCBER:Mammals:2302			Chiroptera						native				Mammals	Mammalia	Vespertilionidae								total length in mm: 122	North America; United States; California; Santa Barbara County; Hwy. 150 near Lake Cachuma	2013-12-24	1									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Lasiurus cinereus		1						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Chiroptera:Vespertilionidae:Lasiurus	CCBER	Gerhart, Janet							North America;United States;California;Santa Barbara County;;;;	Lasiurus					California		cinereus				United States					21			
								US				ICZN		1963		North America								2303		species									210	1					Kern	1963-07-29				en		210							0.5 mi. S Democrat Springs, S.C. Edison Inlet #1 Kern River		PhysicalObject			urn:catalog:CCBER:Mammals:2303			Chiroptera						native				Mammals	Mammalia	Molossidae								total length in mm: 163	North America; United States; California; Kern County; 0.5 mi. S Democrat Springs, S.C. Edison Inlet #1 Kern River	2013-12-24	7									immature					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Eumops perotis		29						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Chiroptera:Molossidae:Eumops	CCBER	Beck, Albert							North America;United States;California;Kern County;;;;	Eumops					California		perotis				United States								
								US				ICZN		1964		North America								2304		species									87	1	From basement of house				San Mateo	1964-03-27				en		87							3 mi. S Woodside		PhysicalObject			urn:catalog:CCBER:Mammals:2304			Chiroptera						native				Mammals	Mammalia	Vespertilionidae								total length in mm: 78	North America; United States; California; San Mateo County; 3 mi. S Woodside	2013-12-24	3									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Myotis californicus		27						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Chiroptera:Vespertilionidae:Myotis	CCBER	MacLean, Steve							North America;United States;California;San Mateo County;;;;	Myotis					California		californicus				United States					208			
